SaleID,Product,Date,Price,covid_cases
Sale_12330,Gift_J,2021-03-19T09:50:00.0,9.9,4.0
Sale_12331,Gift_J,2021-03-19T09:08:00.0,9.9,4.0
Sale_12332,Gift_J,2021-03-19T09:28:00.0,9.9,4.0
Sale_12333,Gift_J,2021-03-19T09:38:00.0,9.9,4.0
Sale_12334,Gift_J,2021-03-19T09:53:00.0,9.9,4.0
Sale_12335,Gift_J,2021-03-19T09:09:00.0,9.9,4.0
Sale_12336,Gift_J,2021-03-19T09:10:00.0,9.9,4.0
Sale_12337,Gift_J,2021-03-19T09:14:00.0,9.9,4.0
Sale_12338,Gift_J,2021-03-19T09:32:00.0,9.9,4.0
Sale_12339,Gift_J,2021-03-19T09:14:00.0,9.9,4.0
Sale_12340,Gift_J,2021-03-19T09:20:00.0,9.9,4.0
Sale_12341,Gift_A,2021-03-19T10:12:00.0,9.9,5.0
Sale_12342,Gift_B,2021-03-19T10:50:00.0,4.9,5.0
Sale_12343,Gift_B,2021-03-19T10:01:00.0,4.9,5.0
Sale_12344,Gift_B,2021-03-19T10:13:00.0,4.9,5.0
Sale_12345,Gift_B,2021-03-19T10:58:00.0,4.9,5.0
Sale_12346,Gift_B,2021-03-19T10:30:00.0,4.9,5.0
Sale_12347,Gift_B,2021-03-19T10:32:00.0,4.9,5.0
Sale_12348,Gift_B,2021-03-19T10:37:00.0,4.9,5.0
Sale_12349,Gift_B,2021-03-19T10:06:00.0,4.9,5.0
Sale_12350,Gift_B,2021-03-19T10:36:00.0,4.9,5.0
Sale_12351,Gift_B,2021-03-19T10:29:00.0,4.9,5.0
Sale_12352,Gift_B,2021-03-19T10:21:00.0,4.9,5.0
Sale_12353,Gift_C,2021-03-19T10:47:00.0,19.9,5.0
Sale_12354,Gift_C,2021-03-19T10:39:00.0,19.9,5.0
Sale_12355,Gift_C,2021-03-19T10:04:00.0,19.9,5.0
Sale_12356,Gift_C,2021-03-19T10:12:00.0,19.9,5.0
Sale_12357,Gift_C,2021-03-19T10:46:00.0,19.9,5.0
Sale_12358,Gift_C,2021-03-19T10:30:00.0,19.9,5.0
Sale_12359,Gift_C,2021-03-19T10:19:00.0,19.9,5.0
Sale_12360,Gift_C,2021-03-19T10:13:00.0,19.9,5.0
Sale_12361,Gift_C,2021-03-19T10:18:00.0,19.9,5.0
Sale_12362,Gift_C,2021-03-19T10:00:00.0,19.9,5.0
Sale_12363,Gift_C,2021-03-19T10:05:00.0,19.9,5.0
Sale_12364,Gift_C,2021-03-19T10:04:00.0,19.9,5.0
Sale_12365,Gift_C,2021-03-19T10:04:00.0,19.9,5.0
Sale_12366,Gift_C,2021-03-19T10:01:00.0,19.9,5.0
Sale_12367,Gift_D,2021-03-19T10:54:00.0,39.9,5.0
Sale_12368,Gift_D,2021-03-19T10:36:00.0,39.9,5.0
Sale_12369,Gift_D,2021-03-19T10:33:00.0,39.9,5.0
Sale_12370,Gift_D,2021-03-19T10:30:00.0,39.9,5.0
Sale_12371,Gift_D,2021-03-19T10:26:00.0,39.9,5.0
Sale_12372,Gift_D,2021-03-19T10:36:00.0,39.9,5.0
Sale_12373,Gift_D,2021-03-19T10:25:00.0,39.9,5.0
Sale_12374,Gift_D,2021-03-19T10:07:00.0,39.9,5.0
Sale_12375,Gift_D,2021-03-19T10:55:00.0,39.9,5.0
Sale_12376,Gift_D,2021-03-19T10:03:00.0,39.9,5.0
Sale_12377,Gift_D,2021-03-19T10:23:00.0,39.9,5.0
Sale_12378,Gift_D,2021-03-19T10:13:00.0,39.9,5.0
Sale_12379,Gift_D,2021-03-19T10:40:00.0,39.9,5.0
Sale_12380,Gift_D,2021-03-19T10:44:00.0,39.9,5.0
Sale_12381,Gift_D,2021-03-19T10:25:00.0,39.9,5.0
Sale_12382,Gift_D,2021-03-19T10:46:00.0,39.9,5.0
Sale_12383,Gift_E,2021-03-19T10:43:00.0,10.1,5.0
Sale_12384,Gift_E,2021-03-19T10:37:00.0,10.1,5.0
Sale_12385,Gift_E,2021-03-19T10:39:00.0,10.1,5.0
Sale_12386,Gift_E,2021-03-19T10:37:00.0,10.1,5.0
Sale_12387,Gift_E,2021-03-19T10:01:00.0,10.1,5.0
Sale_12388,Gift_E,2021-03-19T10:58:00.0,10.1,5.0
Sale_12389,Gift_E,2021-03-19T10:29:00.0,10.1,5.0
Sale_12390,Gift_E,2021-03-19T10:30:00.0,10.1,5.0
Sale_12391,Gift_E,2021-03-19T10:59:00.0,10.1,5.0
Sale_12392,Gift_E,2021-03-19T10:02:00.0,10.1,5.0
Sale_12393,Gift_E,2021-03-19T10:41:00.0,10.1,5.0
Sale_12394,Gift_E,2021-03-19T10:41:00.0,10.1,5.0
Sale_12395,Gift_F,2021-03-19T10:04:00.0,19.9,5.0
Sale_12396,Gift_F,2021-03-19T10:23:00.0,19.9,5.0
Sale_12397,Gift_F,2021-03-19T10:04:00.0,19.9,5.0
Sale_12398,Gift_F,2021-03-19T10:56:00.0,19.9,5.0
Sale_12399,Gift_F,2021-03-19T10:14:00.0,19.9,5.0
Sale_12400,Gift_F,2021-03-19T10:40:00.0,19.9,5.0
Sale_12401,Gift_G,2021-03-19T10:44:00.0,4.9,5.0
Sale_12402,Gift_G,2021-03-19T10:25:00.0,4.9,5.0
Sale_12403,Gift_G,2021-03-19T10:13:00.0,4.9,5.0
Sale_12404,Gift_G,2021-03-19T10:32:00.0,4.9,5.0
Sale_12405,Gift_G,2021-03-19T10:02:00.0,4.9,5.0
Sale_12406,Gift_G,2021-03-19T10:53:00.0,4.9,5.0
Sale_12407,Gift_G,2021-03-19T10:07:00.0,4.9,5.0
Sale_12408,Gift_H,2021-03-19T10:23:00.0,0.9,5.0
Sale_12409,Gift_H,2021-03-19T10:19:00.0,0.9,5.0
Sale_12410,Gift_H,2021-03-19T10:27:00.0,0.9,5.0
Sale_12411,Gift_H,2021-03-19T10:01:00.0,0.9,5.0
Sale_12412,Gift_H,2021-03-19T10:07:00.0,0.9,5.0
Sale_12413,Gift_H,2021-03-19T10:50:00.0,0.9,5.0
Sale_12414,Gift_H,2021-03-19T10:50:00.0,0.9,5.0
Sale_12415,Gift_H,2021-03-19T10:23:00.0,0.9,5.0
Sale_12416,Gift_H,2021-03-19T10:55:00.0,0.9,5.0
Sale_12417,Gift_H,2021-03-19T10:35:00.0,0.9,5.0
Sale_12418,Gift_H,2021-03-19T10:29:00.0,0.9,5.0
Sale_12419,Gift_H,2021-03-19T10:38:00.0,0.9,5.0
Sale_12420,Gift_H,2021-03-19T10:35:00.0,0.9,5.0
Sale_12421,Gift_I,2021-03-19T10:35:00.0,7.6,5.0
Sale_12422,Gift_I,2021-03-19T10:32:00.0,7.6,5.0
Sale_12423,Gift_I,2021-03-19T10:13:00.0,7.6,5.0
Sale_12424,Gift_I,2021-03-19T10:24:00.0,7.6,5.0
Sale_12425,Gift_I,2021-03-19T10:56:00.0,7.6,5.0
Sale_12426,Gift_I,2021-03-19T10:17:00.0,7.6,5.0
Sale_12427,Gift_I,2021-03-19T10:37:00.0,7.6,5.0
Sale_12428,Gift_I,2021-03-19T10:01:00.0,7.6,5.0
Sale_12429,Gift_I,2021-03-19T10:03:00.0,7.6,5.0
Sale_12430,Gift_I,2021-03-19T10:19:00.0,7.6,5.0
Sale_12431,Gift_J,2021-03-19T10:33:00.0,9.9,5.0
Sale_12432,Gift_J,2021-03-19T10:30:00.0,9.9,5.0
Sale_12433,Gift_J,2021-03-19T10:54:00.0,9.9,5.0
Sale_12434,Gift_J,2021-03-19T10:02:00.0,9.9,5.0
Sale_12435,Gift_J,2021-03-19T10:47:00.0,9.9,5.0
Sale_12436,Gift_J,2021-03-19T10:39:00.0,9.9,5.0
Sale_12437,Gift_J,2021-03-19T10:52:00.0,9.9,5.0
Sale_12438,Gift_J,2021-03-19T10:13:00.0,9.9,5.0
Sale_12439,Gift_J,2021-03-19T10:50:00.0,9.9,5.0
Sale_12440,Gift_J,2021-03-19T10:01:00.0,9.9,5.0
Sale_12441,Gift_J,2021-03-19T10:16:00.0,9.9,5.0
Sale_12442,Gift_J,2021-03-19T10:46:00.0,9.9,5.0
Sale_12443,Gift_J,2021-03-19T10:12:00.0,9.9,5.0
Sale_12444,Gift_J,2021-03-19T10:38:00.0,9.9,5.0
Sale_12445,Gift_J,2021-03-19T10:48:00.0,9.9,5.0
Sale_12446,Gift_J,2021-03-19T10:40:00.0,9.9,5.0
Sale_12447,Gift_A,2021-03-19T11:07:00.0,9.9,5.0
Sale_12448,Gift_B,2021-03-19T11:18:00.0,4.9,5.0
Sale_12449,Gift_B,2021-03-19T11:55:00.0,4.9,5.0
Sale_12450,Gift_B,2021-03-19T11:49:00.0,4.9,5.0
Sale_12451,Gift_B,2021-03-19T11:10:00.0,4.9,5.0
Sale_12452,Gift_B,2021-03-19T11:43:00.0,4.9,5.0
Sale_12453,Gift_B,2021-03-19T11:42:00.0,4.9,5.0
Sale_12454,Gift_B,2021-03-19T11:51:00.0,4.9,5.0
Sale_12455,Gift_B,2021-03-19T11:55:00.0,4.9,5.0
Sale_12456,Gift_B,2021-03-19T11:23:00.0,4.9,5.0
Sale_12457,Gift_B,2021-03-19T11:12:00.0,4.9,5.0
Sale_12458,Gift_B,2021-03-19T11:58:00.0,4.9,5.0
Sale_12459,Gift_C,2021-03-19T11:41:00.0,19.9,5.0
Sale_12460,Gift_C,2021-03-19T11:52:00.0,19.9,5.0
Sale_12461,Gift_C,2021-03-19T11:01:00.0,19.9,5.0
Sale_12462,Gift_C,2021-03-19T11:01:00.0,19.9,5.0
Sale_12463,Gift_C,2021-03-19T11:15:00.0,19.9,5.0
Sale_12464,Gift_C,2021-03-19T11:20:00.0,19.9,5.0
Sale_12465,Gift_C,2021-03-19T11:39:00.0,19.9,5.0
Sale_12466,Gift_C,2021-03-19T11:09:00.0,19.9,5.0
Sale_12467,Gift_C,2021-03-19T11:41:00.0,19.9,5.0
Sale_12468,Gift_C,2021-03-19T11:52:00.0,19.9,5.0
Sale_12469,Gift_C,2021-03-19T11:19:00.0,19.9,5.0
Sale_12470,Gift_C,2021-03-19T11:10:00.0,19.9,5.0
Sale_12471,Gift_C,2021-03-19T11:58:00.0,19.9,5.0
Sale_12472,Gift_C,2021-03-19T11:50:00.0,19.9,5.0
Sale_12473,Gift_D,2021-03-19T11:16:00.0,39.9,5.0
Sale_12474,Gift_D,2021-03-19T11:28:00.0,39.9,5.0
Sale_12475,Gift_D,2021-03-19T11:10:00.0,39.9,5.0
Sale_12476,Gift_D,2021-03-19T11:53:00.0,39.9,5.0
Sale_12477,Gift_D,2021-03-19T11:26:00.0,39.9,5.0
Sale_12478,Gift_D,2021-03-19T11:33:00.0,39.9,5.0
Sale_12479,Gift_D,2021-03-19T11:23:00.0,39.9,5.0
Sale_12480,Gift_D,2021-03-19T11:45:00.0,39.9,5.0
Sale_12481,Gift_D,2021-03-19T11:44:00.0,39.9,5.0
Sale_12482,Gift_D,2021-03-19T11:03:00.0,39.9,5.0
Sale_12483,Gift_D,2021-03-19T11:11:00.0,39.9,5.0
Sale_12484,Gift_D,2021-03-19T11:52:00.0,39.9,5.0
Sale_12485,Gift_D,2021-03-19T11:17:00.0,39.9,5.0
Sale_12486,Gift_D,2021-03-19T11:25:00.0,39.9,5.0
Sale_12487,Gift_D,2021-03-19T11:17:00.0,39.9,5.0
Sale_12488,Gift_D,2021-03-19T11:36:00.0,39.9,5.0
Sale_12489,Gift_E,2021-03-19T11:49:00.0,10.1,5.0
Sale_12490,Gift_E,2021-03-19T11:37:00.0,10.1,5.0
Sale_12491,Gift_E,2021-03-19T11:00:00.0,10.1,5.0
Sale_12492,Gift_E,2021-03-19T11:28:00.0,10.1,5.0
Sale_12493,Gift_E,2021-03-19T11:35:00.0,10.1,5.0
Sale_12494,Gift_E,2021-03-19T11:45:00.0,10.1,5.0
Sale_12495,Gift_E,2021-03-19T11:11:00.0,10.1,5.0
Sale_12496,Gift_E,2021-03-19T11:12:00.0,10.1,5.0
Sale_12497,Gift_E,2021-03-19T11:42:00.0,10.1,5.0
Sale_12498,Gift_E,2021-03-19T11:11:00.0,10.1,5.0
Sale_12499,Gift_E,2021-03-19T11:08:00.0,10.1,5.0
Sale_12500,Gift_E,2021-03-19T11:11:00.0,10.1,5.0
Sale_12501,Gift_F,2021-03-19T11:19:00.0,19.9,5.0
Sale_12502,Gift_F,2021-03-19T11:32:00.0,19.9,5.0
Sale_12503,Gift_F,2021-03-19T11:58:00.0,19.9,5.0
Sale_12504,Gift_F,2021-03-19T11:10:00.0,19.9,5.0
Sale_12505,Gift_F,2021-03-19T11:25:00.0,19.9,5.0
Sale_12506,Gift_F,2021-03-19T11:08:00.0,19.9,5.0
Sale_12507,Gift_G,2021-03-19T11:01:00.0,4.9,5.0
Sale_12508,Gift_G,2021-03-19T11:57:00.0,4.9,5.0
Sale_12509,Gift_G,2021-03-19T11:29:00.0,4.9,5.0
Sale_12510,Gift_G,2021-03-19T11:30:00.0,4.9,5.0
Sale_12511,Gift_G,2021-03-19T11:43:00.0,4.9,5.0
Sale_12512,Gift_G,2021-03-19T11:09:00.0,4.9,5.0
Sale_12513,Gift_G,2021-03-19T11:43:00.0,4.9,5.0
Sale_12514,Gift_H,2021-03-19T11:40:00.0,0.9,5.0
Sale_12515,Gift_H,2021-03-19T11:34:00.0,0.9,5.0
Sale_12516,Gift_H,2021-03-19T11:13:00.0,0.9,5.0
Sale_12517,Gift_H,2021-03-19T11:35:00.0,0.9,5.0
Sale_12518,Gift_H,2021-03-19T11:25:00.0,0.9,5.0
Sale_12519,Gift_H,2021-03-19T11:10:00.0,0.9,5.0
Sale_12520,Gift_H,2021-03-19T11:12:00.0,0.9,5.0
Sale_12521,Gift_H,2021-03-19T11:43:00.0,0.9,5.0
Sale_12522,Gift_H,2021-03-19T11:44:00.0,0.9,5.0
Sale_12523,Gift_H,2021-03-19T11:53:00.0,0.9,5.0
Sale_12524,Gift_H,2021-03-19T11:03:00.0,0.9,5.0
Sale_12525,Gift_H,2021-03-19T11:00:00.0,0.9,5.0
Sale_12526,Gift_H,2021-03-19T11:42:00.0,0.9,5.0
Sale_12527,Gift_I,2021-03-19T11:42:00.0,7.6,5.0
Sale_12528,Gift_I,2021-03-19T11:31:00.0,7.6,5.0
Sale_12529,Gift_I,2021-03-19T11:49:00.0,7.6,5.0
Sale_12530,Gift_I,2021-03-19T11:12:00.0,7.6,5.0
Sale_12531,Gift_I,2021-03-19T11:33:00.0,7.6,5.0
Sale_12532,Gift_I,2021-03-19T11:33:00.0,7.6,5.0
Sale_12533,Gift_I,2021-03-19T11:41:00.0,7.6,5.0
Sale_12534,Gift_I,2021-03-19T11:44:00.0,7.6,5.0
Sale_12535,Gift_I,2021-03-19T11:53:00.0,7.6,5.0
Sale_12536,Gift_I,2021-03-19T11:25:00.0,7.6,5.0
Sale_12537,Gift_J,2021-03-19T11:35:00.0,9.9,5.0
Sale_12538,Gift_J,2021-03-19T11:04:00.0,9.9,5.0
Sale_12539,Gift_J,2021-03-19T11:58:00.0,9.9,5.0
Sale_12540,Gift_J,2021-03-19T11:01:00.0,9.9,5.0
Sale_12541,Gift_J,2021-03-19T11:32:00.0,9.9,5.0
Sale_12542,Gift_J,2021-03-19T11:15:00.0,9.9,5.0
Sale_12543,Gift_J,2021-03-19T11:52:00.0,9.9,5.0
Sale_12544,Gift_J,2021-03-19T11:18:00.0,9.9,5.0
Sale_12545,Gift_J,2021-03-19T11:22:00.0,9.9,5.0
Sale_12546,Gift_J,2021-03-19T11:06:00.0,9.9,5.0
Sale_12547,Gift_J,2021-03-19T11:37:00.0,9.9,5.0
Sale_12548,Gift_J,2021-03-19T11:22:00.0,9.9,5.0
Sale_12549,Gift_J,2021-03-19T11:54:00.0,9.9,5.0
Sale_12550,Gift_J,2021-03-19T11:55:00.0,9.9,5.0
Sale_12551,Gift_J,2021-03-19T11:48:00.0,9.9,5.0
Sale_12552,Gift_J,2021-03-19T11:33:00.0,9.9,5.0
Sale_12553,Gift_A,2021-03-19T12:41:00.0,9.9,4.0
Sale_12554,Gift_B,2021-03-19T12:16:00.0,4.9,4.0
Sale_12555,Gift_B,2021-03-19T12:24:00.0,4.9,4.0
Sale_12556,Gift_B,2021-03-19T12:56:00.0,4.9,4.0
Sale_12557,Gift_B,2021-03-19T12:15:00.0,4.9,4.0
Sale_12558,Gift_B,2021-03-19T12:33:00.0,4.9,4.0
Sale_12559,Gift_B,2021-03-19T12:28:00.0,4.9,4.0
Sale_12560,Gift_B,2021-03-19T12:03:00.0,4.9,4.0
Sale_12561,Gift_B,2021-03-19T12:32:00.0,4.9,4.0
Sale_12562,Gift_B,2021-03-19T12:31:00.0,4.9,4.0
Sale_12563,Gift_B,2021-03-19T12:08:00.0,4.9,4.0
Sale_12564,Gift_B,2021-03-19T12:34:00.0,4.9,4.0
Sale_12565,Gift_C,2021-03-19T12:08:00.0,19.9,4.0
Sale_12566,Gift_C,2021-03-19T12:48:00.0,19.9,4.0
Sale_12567,Gift_C,2021-03-19T12:27:00.0,19.9,4.0
Sale_12568,Gift_C,2021-03-19T12:11:00.0,19.9,4.0
Sale_12569,Gift_C,2021-03-19T12:52:00.0,19.9,4.0
Sale_12570,Gift_C,2021-03-19T12:21:00.0,19.9,4.0
Sale_12571,Gift_C,2021-03-19T12:04:00.0,19.9,4.0
Sale_12572,Gift_C,2021-03-19T12:50:00.0,19.9,4.0
Sale_12573,Gift_C,2021-03-19T12:18:00.0,19.9,4.0
Sale_12574,Gift_C,2021-03-19T12:43:00.0,19.9,4.0
Sale_12575,Gift_C,2021-03-19T12:50:00.0,19.9,4.0
Sale_12576,Gift_C,2021-03-19T12:31:00.0,19.9,4.0
Sale_12577,Gift_C,2021-03-19T12:21:00.0,19.9,4.0
Sale_12578,Gift_D,2021-03-19T12:33:00.0,39.9,4.0
Sale_12579,Gift_D,2021-03-19T12:53:00.0,39.9,4.0
Sale_12580,Gift_D,2021-03-19T12:33:00.0,39.9,4.0
Sale_12581,Gift_D,2021-03-19T12:23:00.0,39.9,4.0
Sale_12582,Gift_D,2021-03-19T12:56:00.0,39.9,4.0
Sale_12583,Gift_D,2021-03-19T12:28:00.0,39.9,4.0
Sale_12584,Gift_D,2021-03-19T12:47:00.0,39.9,4.0
Sale_12585,Gift_D,2021-03-19T12:24:00.0,39.9,4.0
Sale_12586,Gift_D,2021-03-19T12:48:00.0,39.9,4.0
Sale_12587,Gift_D,2021-03-19T12:41:00.0,39.9,4.0
Sale_12588,Gift_D,2021-03-19T12:34:00.0,39.9,4.0
Sale_12589,Gift_D,2021-03-19T12:37:00.0,39.9,4.0
Sale_12590,Gift_D,2021-03-19T12:31:00.0,39.9,4.0
Sale_12591,Gift_D,2021-03-19T12:32:00.0,39.9,4.0
Sale_12592,Gift_D,2021-03-19T12:05:00.0,39.9,4.0
Sale_12593,Gift_D,2021-03-19T12:07:00.0,39.9,4.0
Sale_12594,Gift_D,2021-03-19T12:05:00.0,39.9,4.0
Sale_12595,Gift_E,2021-03-19T12:37:00.0,10.1,4.0
Sale_12596,Gift_E,2021-03-19T12:34:00.0,10.1,4.0
Sale_12597,Gift_E,2021-03-19T12:05:00.0,10.1,4.0
Sale_12598,Gift_E,2021-03-19T12:04:00.0,10.1,4.0
Sale_12599,Gift_E,2021-03-19T12:51:00.0,10.1,4.0
Sale_12600,Gift_E,2021-03-19T12:57:00.0,10.1,4.0
Sale_12601,Gift_E,2021-03-19T12:57:00.0,10.1,4.0
Sale_12602,Gift_E,2021-03-19T12:37:00.0,10.1,4.0
Sale_12603,Gift_E,2021-03-19T12:16:00.0,10.1,4.0
Sale_12604,Gift_E,2021-03-19T12:41:00.0,10.1,4.0
Sale_12605,Gift_E,2021-03-19T12:33:00.0,10.1,4.0
Sale_12606,Gift_E,2021-03-19T12:40:00.0,10.1,4.0
Sale_12607,Gift_F,2021-03-19T12:46:00.0,19.9,4.0
Sale_12608,Gift_F,2021-03-19T12:13:00.0,19.9,4.0
Sale_12609,Gift_F,2021-03-19T12:57:00.0,19.9,4.0
Sale_12610,Gift_F,2021-03-19T12:46:00.0,19.9,4.0
Sale_12611,Gift_F,2021-03-19T12:27:00.0,19.9,4.0
Sale_12612,Gift_F,2021-03-19T12:43:00.0,19.9,4.0
Sale_12613,Gift_G,2021-03-19T12:28:00.0,4.9,4.0
Sale_12614,Gift_G,2021-03-19T12:52:00.0,4.9,4.0
Sale_12615,Gift_G,2021-03-19T12:39:00.0,4.9,4.0
Sale_12616,Gift_G,2021-03-19T12:49:00.0,4.9,4.0
Sale_12617,Gift_G,2021-03-19T12:39:00.0,4.9,4.0
Sale_12618,Gift_G,2021-03-19T12:17:00.0,4.9,4.0
Sale_12619,Gift_G,2021-03-19T12:02:00.0,4.9,4.0
Sale_12620,Gift_H,2021-03-19T12:46:00.0,0.9,4.0
Sale_12621,Gift_H,2021-03-19T12:51:00.0,0.9,4.0
Sale_12622,Gift_H,2021-03-19T12:02:00.0,0.9,4.0
Sale_12623,Gift_H,2021-03-19T12:57:00.0,0.9,4.0
Sale_12624,Gift_H,2021-03-19T12:06:00.0,0.9,4.0
Sale_12625,Gift_H,2021-03-19T12:06:00.0,0.9,4.0
Sale_12626,Gift_H,2021-03-19T12:34:00.0,0.9,4.0
Sale_12627,Gift_H,2021-03-19T12:47:00.0,0.9,4.0
Sale_12628,Gift_H,2021-03-19T12:29:00.0,0.9,4.0
Sale_12629,Gift_H,2021-03-19T12:17:00.0,0.9,4.0
Sale_12630,Gift_H,2021-03-19T12:46:00.0,0.9,4.0
Sale_12631,Gift_H,2021-03-19T12:46:00.0,0.9,4.0
Sale_12632,Gift_H,2021-03-19T12:21:00.0,0.9,4.0
Sale_12633,Gift_I,2021-03-19T12:37:00.0,7.6,4.0
Sale_12634,Gift_I,2021-03-19T12:12:00.0,7.6,4.0
Sale_12635,Gift_I,2021-03-19T12:57:00.0,7.6,4.0
Sale_12636,Gift_I,2021-03-19T12:14:00.0,7.6,4.0
Sale_12637,Gift_I,2021-03-19T12:20:00.0,7.6,4.0
Sale_12638,Gift_I,2021-03-19T12:37:00.0,7.6,4.0
Sale_12639,Gift_I,2021-03-19T12:10:00.0,7.6,4.0
Sale_12640,Gift_I,2021-03-19T12:09:00.0,7.6,4.0
Sale_12641,Gift_I,2021-03-19T12:26:00.0,7.6,4.0
Sale_12642,Gift_I,2021-03-19T12:56:00.0,7.6,4.0
Sale_12643,Gift_J,2021-03-19T12:59:00.0,9.9,4.0
Sale_12644,Gift_J,2021-03-19T12:19:00.0,9.9,4.0
Sale_12645,Gift_J,2021-03-19T12:16:00.0,9.9,4.0
Sale_12646,Gift_J,2021-03-19T12:26:00.0,9.9,4.0
Sale_12647,Gift_J,2021-03-19T12:20:00.0,9.9,4.0
Sale_12648,Gift_J,2021-03-19T12:36:00.0,9.9,4.0
Sale_12649,Gift_J,2021-03-19T12:35:00.0,9.9,4.0
Sale_12650,Gift_J,2021-03-19T12:20:00.0,9.9,4.0
Sale_12651,Gift_J,2021-03-19T12:05:00.0,9.9,4.0
Sale_12652,Gift_J,2021-03-19T12:09:00.0,9.9,4.0
Sale_12653,Gift_J,2021-03-19T12:19:00.0,9.9,4.0
Sale_12654,Gift_J,2021-03-19T12:14:00.0,9.9,4.0
Sale_12655,Gift_J,2021-03-19T12:23:00.0,9.9,4.0
Sale_12656,Gift_J,2021-03-19T12:30:00.0,9.9,4.0
Sale_12657,Gift_J,2021-03-19T12:23:00.0,9.9,4.0
Sale_12658,Gift_J,2021-03-19T12:39:00.0,9.9,4.0
Sale_12659,Gift_A,2021-03-19T13:35:00.0,9.9,3.0
Sale_12660,Gift_B,2021-03-19T13:18:00.0,4.9,3.0
Sale_12661,Gift_B,2021-03-19T13:10:00.0,4.9,3.0
Sale_12662,Gift_B,2021-03-19T13:13:00.0,4.9,3.0
Sale_12663,Gift_B,2021-03-19T13:23:00.0,4.9,3.0
Sale_12664,Gift_B,2021-03-19T13:36:00.0,4.9,3.0
Sale_12665,Gift_B,2021-03-19T13:07:00.0,4.9,3.0
Sale_12666,Gift_B,2021-03-19T13:41:00.0,4.9,3.0
Sale_12667,Gift_B,2021-03-19T13:07:00.0,4.9,3.0
Sale_12668,Gift_B,2021-03-19T13:39:00.0,4.9,3.0
Sale_12669,Gift_B,2021-03-19T13:32:00.0,4.9,3.0
Sale_12670,Gift_C,2021-03-19T13:23:00.0,19.9,3.0
Sale_12671,Gift_C,2021-03-19T13:56:00.0,19.9,3.0
Sale_12672,Gift_C,2021-03-19T13:50:00.0,19.9,3.0
Sale_12673,Gift_C,2021-03-19T13:45:00.0,19.9,3.0
Sale_12674,Gift_C,2021-03-19T13:51:00.0,19.9,3.0
Sale_12675,Gift_C,2021-03-19T13:22:00.0,19.9,3.0
Sale_12676,Gift_C,2021-03-19T13:36:00.0,19.9,3.0
Sale_12677,Gift_C,2021-03-19T13:33:00.0,19.9,3.0
Sale_12678,Gift_C,2021-03-19T13:31:00.0,19.9,3.0
Sale_12679,Gift_C,2021-03-19T13:45:00.0,19.9,3.0
Sale_12680,Gift_C,2021-03-19T13:49:00.0,19.9,3.0
Sale_12681,Gift_C,2021-03-19T13:31:00.0,19.9,3.0
Sale_12682,Gift_C,2021-03-19T13:15:00.0,19.9,3.0
Sale_12683,Gift_D,2021-03-19T13:27:00.0,39.9,3.0
Sale_12684,Gift_D,2021-03-19T13:19:00.0,39.9,3.0
Sale_12685,Gift_D,2021-03-19T13:06:00.0,39.9,3.0
Sale_12686,Gift_D,2021-03-19T13:17:00.0,39.9,3.0
Sale_12687,Gift_D,2021-03-19T13:12:00.0,39.9,3.0
Sale_12688,Gift_D,2021-03-19T13:02:00.0,39.9,3.0
Sale_12689,Gift_D,2021-03-19T13:12:00.0,39.9,3.0
Sale_12690,Gift_D,2021-03-19T13:55:00.0,39.9,3.0
Sale_12691,Gift_D,2021-03-19T13:09:00.0,39.9,3.0
Sale_12692,Gift_D,2021-03-19T13:20:00.0,39.9,3.0
Sale_12693,Gift_D,2021-03-19T13:20:00.0,39.9,3.0
Sale_12694,Gift_D,2021-03-19T13:46:00.0,39.9,3.0
Sale_12695,Gift_D,2021-03-19T13:58:00.0,39.9,3.0
Sale_12696,Gift_D,2021-03-19T13:49:00.0,39.9,3.0
Sale_12697,Gift_D,2021-03-19T13:19:00.0,39.9,3.0
Sale_12698,Gift_D,2021-03-19T13:23:00.0,39.9,3.0
Sale_12699,Gift_E,2021-03-19T13:48:00.0,10.1,3.0
Sale_12700,Gift_E,2021-03-19T13:07:00.0,10.1,3.0
Sale_12701,Gift_E,2021-03-19T13:46:00.0,10.1,3.0
Sale_12702,Gift_E,2021-03-19T13:00:00.0,10.1,3.0
Sale_12703,Gift_E,2021-03-19T13:26:00.0,10.1,3.0
Sale_12704,Gift_E,2021-03-19T13:43:00.0,10.1,3.0
Sale_12705,Gift_E,2021-03-19T13:47:00.0,10.1,3.0
Sale_12706,Gift_E,2021-03-19T13:31:00.0,10.1,3.0
Sale_12707,Gift_E,2021-03-19T13:44:00.0,10.1,3.0
Sale_12708,Gift_E,2021-03-19T13:08:00.0,10.1,3.0
Sale_12709,Gift_E,2021-03-19T13:44:00.0,10.1,3.0
Sale_12710,Gift_F,2021-03-19T13:16:00.0,19.9,3.0
Sale_12711,Gift_F,2021-03-19T13:57:00.0,19.9,3.0
Sale_12712,Gift_F,2021-03-19T13:16:00.0,19.9,3.0
Sale_12713,Gift_F,2021-03-19T13:09:00.0,19.9,3.0
Sale_12714,Gift_F,2021-03-19T13:32:00.0,19.9,3.0
Sale_12715,Gift_F,2021-03-19T13:30:00.0,19.9,3.0
Sale_12716,Gift_G,2021-03-19T13:15:00.0,4.9,3.0
Sale_12717,Gift_G,2021-03-19T13:18:00.0,4.9,3.0
