ID,Queue,ArrivalTime,ServiceTime,Duration,StaffID,Predict
Work_Item_234,Queue_1,2021-01-02T00:15:46Z,2021-01-02T08:49:54Z,2065.237848977049,staff_a,true
Work_Item_235,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:06:38Z,1746.1423663908472,staff_a,true
Work_Item_236,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:06:38Z,1164.1780614229272,staff_g,true
Work_Item_237,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:06:38Z,2082.630556802018,staff_b,true
Work_Item_238,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:06:38Z,1232.143137837943,staff_h,true
Work_Item_239,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:26:02Z,1166.4535080645383,staff_g,true
Work_Item_240,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:26:02Z,1843.0533687383752,staff_a,true
Work_Item_241,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:26:02Z,1141.909505848075,staff_h,true
Work_Item_242,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:26:02Z,1577.8103175471197,staff_b,true
Work_Item_243,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:45:04Z,1526.141318108247,staff_b,true
Work_Item_244,Queue_1,2021-01-02T00:15:46Z,2021-01-02T09:45:04Z,1460.244249332546,staff_g,true
Work_Item_245,Queue_1,2021-01-02T00:19:45Z,2021-01-02T09:45:04Z,1623.6761448409404,staff_a,true
Work_Item_246,Queue_1,2021-01-02T00:48:45Z,2021-01-02T09:45:04Z,1120.5075781878454,staff_h,true
Work_Item_247,Queue_1,2021-01-02T01:05:51Z,2021-01-02T10:03:45Z,1851.236265371495,staff_a,true
Work_Item_248,Queue_1,2021-01-02T01:34:35Z,2021-01-02T10:03:45Z,1188.770804223034,staff_g,true
Work_Item_249,Queue_1,2021-01-02T01:42:53Z,2021-01-02T10:03:45Z,1921.2788323009954,staff_b,true
Work_Item_250,Queue_1,2021-01-02T01:46:24Z,2021-01-02T10:03:45Z,1162.9024194584888,staff_h,true
Work_Item_251,Queue_1,2021-01-02T01:47:14Z,2021-01-02T10:23:08Z,2018.9680239770084,staff_a,true
Work_Item_252,Queue_1,2021-01-02T02:02:33Z,2021-01-02T10:23:08Z,1784.2937110329121,staff_b,true
Work_Item_253,Queue_1,2021-01-02T02:13:26Z,2021-01-02T10:23:08Z,1266.9717724191376,staff_g,true
Work_Item_254,Queue_1,2021-01-02T02:32:45Z,2021-01-02T10:23:08Z,1339.4290443475757,staff_h,true
Work_Item_255,Queue_1,2021-01-02T03:14:49Z,2021-01-02T10:44:15Z,1578.485086960514,staff_b,true
Work_Item_256,Queue_1,2021-01-02T03:25:48Z,2021-01-02T10:44:15Z,1242.829011973758,staff_g,true
Work_Item_257,Queue_1,2021-01-02T03:29:41Z,2021-01-02T10:44:15Z,1234.699549647798,staff_h,true
Work_Item_258,Queue_1,2021-01-02T03:41:01Z,2021-01-02T10:44:15Z,1888.5472492483952,staff_a,true
Work_Item_259,Queue_1,2021-01-02T04:40:35Z,2021-01-02T11:04:50Z,1697.6401696262626,staff_b,true
Work_Item_260,Queue_1,2021-01-02T05:05:41Z,2021-01-02T11:04:50Z,1932.6436118228212,staff_a,true
Work_Item_261,Queue_1,2021-01-02T05:06:16Z,2021-01-02T11:04:50Z,1247.571065061976,staff_h,true
Work_Item_262,Queue_1,2021-01-02T05:08:05Z,2021-01-02T11:04:50Z,1138.5065572167844,staff_g,true
Work_Item_263,Queue_1,2021-01-02T05:43:20Z,2021-01-02T11:04:50Z,1079.826093711112,staff_i,true
Work_Item_264,Queue_1,2021-01-02T06:19:11Z,2021-01-02T11:22:50Z,2030.8359913605063,staff_b,true
Work_Item_265,Queue_1,2021-01-02T06:26:23Z,2021-01-02T11:22:50Z,907.9873648905236,staff_i,true
Work_Item_266,Queue_1,2021-01-02T06:28:10Z,2021-01-02T11:22:50Z,995.7631149498551,staff_h,true
Work_Item_267,Queue_1,2021-01-02T06:33:41Z,2021-01-02T11:22:50Z,1172.5089090359563,staff_g,true
Work_Item_268,Queue_1,2021-01-02T06:46:27Z,2021-01-02T11:22:50Z,2010.9023715896349,staff_a,true
Work_Item_269,Queue_1,2021-01-02T06:47:10Z,2021-01-02T11:37:58Z,1976.2132325986677,staff_a,true
Work_Item_270,Queue_1,2021-01-02T06:47:49Z,2021-01-02T11:37:58Z,944.3024756070422,staff_i,true
Work_Item_271,Queue_1,2021-01-02T06:48:38Z,2021-01-02T11:37:58Z,1353.6341486626125,staff_h,true
Work_Item_272,Queue_1,2021-01-02T07:08:48Z,2021-01-02T11:37:58Z,1051.9915325396914,staff_g,true
Work_Item_273,Queue_1,2021-01-02T07:24:00Z,2021-01-02T11:37:58Z,1890.4445035091135,staff_b,true
Work_Item_274,Queue_1,2021-01-02T07:45:45Z,2021-01-02T11:53:42Z,1883.7458070894368,staff_b,true
Work_Item_275,Queue_1,2021-01-02T07:47:15Z,2021-01-02T11:53:42Z,1225.9345339679344,staff_i,true
Work_Item_276,Queue_1,2021-01-02T07:58:02Z,2021-01-02T11:53:42Z,959.7782902140559,staff_h,true
Work_Item_277,Queue_1,2021-01-02T08:02:58Z,2021-01-02T11:53:42Z,1033.8949817127213,staff_g,true
Work_Item_278,Queue_1,2021-01-02T08:07:54Z,2021-01-02T11:53:42Z,1688.0552080753241,staff_a,true
Work_Item_279,Queue_1,2021-01-02T08:09:36Z,2021-01-02T12:09:42Z,1265.5777403243262,staff_h,true
Work_Item_280,Queue_1,2021-01-02T08:14:18Z,2021-01-02T12:09:42Z,1206.4772027307727,staff_g,true
Work_Item_281,Queue_1,2021-01-02T08:14:55Z,2021-01-02T12:09:42Z,1310.4520742455898,staff_i,true
Work_Item_282,Queue_1,2021-01-02T08:15:53Z,2021-01-02T12:09:42Z,1558.2746275268028,staff_b,true
Work_Item_283,Queue_1,2021-01-02T08:17:50Z,2021-01-02T12:09:42Z,1818.3785188124284,staff_a,true
Work_Item_284,Queue_1,2021-01-02T08:18:06Z,2021-01-02T12:29:48Z,1268.0167017929587,staff_i,true
Work_Item_285,Queue_1,2021-01-02T08:19:35Z,2021-01-02T12:29:48Z,1999.219460057956,staff_b,true
Work_Item_286,Queue_1,2021-01-02T08:20:01Z,2021-01-02T12:29:48Z,1966.53750481236,staff_a,true
Work_Item_287,Queue_1,2021-01-02T08:23:13Z,2021-01-02T12:29:48Z,1197.241620781385,staff_h,true
Work_Item_288,Queue_1,2021-01-02T08:41:04Z,2021-01-02T12:29:48Z,1308.2167757517575,staff_g,true
Work_Item_289,Queue_1,2021-01-02T08:47:55Z,2021-01-02T12:49:45Z,1112.7031760013404,staff_h,true
Work_Item_290,Queue_1,2021-01-02T08:50:38Z,2021-01-02T12:49:45Z,1142.1701416243732,staff_i,true
Work_Item_291,Queue_1,2021-01-02T08:59:58Z,2021-01-02T12:49:45Z,1787.807893043954,staff_b,true
Work_Item_292,Queue_1,2021-01-02T09:11:32Z,2021-01-02T12:49:45Z,1683.6039257948673,staff_a,true
Work_Item_293,Queue_1,2021-01-02T09:20:13Z,2021-01-02T12:49:45Z,1188.4498567575363,staff_g,true
Work_Item_294,Queue_1,2021-01-02T09:21:29Z,2021-01-02T13:08:18Z,1214.4218254812877,staff_g,true
Work_Item_295,Queue_1,2021-01-02T09:26:08Z,2021-01-02T13:08:18Z,1316.4896819753526,staff_i,true
Work_Item_296,Queue_1,2021-01-02T09:32:47Z,2021-01-02T13:08:18Z,1793.1005339418025,staff_a,true
Work_Item_297,Queue_1,2021-01-02T09:50:38Z,2021-01-02T13:08:18Z,1073.499296707556,staff_h,true
Work_Item_298,Queue_1,2021-01-02T10:16:46Z,2021-01-02T13:08:18Z,1809.064212328559,staff_b,true
Work_Item_299,Queue_1,2021-01-02T10:19:11Z,2021-01-02T13:26:11Z,1394.2836560060573,staff_h,true
Work_Item_300,Queue_1,2021-01-02T10:28:50Z,2021-01-02T13:26:11Z,1228.4139316650862,staff_i,true
Work_Item_301,Queue_1,2021-01-02T11:01:36Z,2021-01-02T13:26:11Z,1740.5605325442557,staff_b,true
Work_Item_302,Queue_1,2021-01-02T11:11:25Z,2021-01-02T13:26:11Z,1822.890089669112,staff_a,true
Work_Item_303,Queue_1,2021-01-02T11:25:25Z,2021-01-02T13:26:11Z,1003.2069052335328,staff_g,true
Work_Item_304,Queue_1,2021-01-02T11:26:44Z,2021-01-02T13:42:54Z,1273.2401769210428,staff_i,true
Work_Item_305,Queue_1,2021-01-02T11:40:52Z,2021-01-02T13:42:54Z,1079.031708948802,staff_g,true
Work_Item_306,Queue_1,2021-01-02T11:48:00Z,2021-01-02T13:42:54Z,1879.99320525928,staff_b,true
Work_Item_307,Queue_1,2021-01-02T11:52:47Z,2021-01-02T13:42:54Z,1846.4230499671773,staff_a,true
Work_Item_308,Queue_1,2021-01-02T11:59:39Z,2021-01-02T13:42:54Z,1501.2005742024978,staff_h,true
Work_Item_309,Queue_1,2021-01-02T12:16:29Z,2021-01-02T14:00:53Z,1492.913721444387,staff_a,true
Work_Item_310,Queue_1,2021-01-02T12:27:41Z,2021-01-02T14:00:53Z,1934.5165789228809,staff_b,true
Work_Item_311,Queue_1,2021-01-02T12:33:03Z,2021-01-02T14:00:53Z,1136.9196128300011,staff_h,true
Work_Item_312,Queue_1,2021-01-02T13:04:16Z,2021-01-02T14:00:53Z,1117.7127918022697,staff_g,true
Work_Item_313,Queue_1,2021-01-02T13:38:44Z,2021-01-02T14:19:31Z,1253.198784389509,staff_g,true
Work_Item_314,Queue_1,2021-01-02T13:41:26Z,2021-01-02T14:19:31Z,1282.8427745682689,staff_h,true
Work_Item_315,Queue_1,2021-01-02T13:51:28Z,2021-01-02T14:19:31Z,2065.9682577147723,staff_b,true
Work_Item_316,Queue_1,2021-01-02T13:57:27Z,2021-01-02T14:19:31Z,1781.8857064828342,staff_a,true
Work_Item_317,Queue_1,2021-01-02T13:59:39Z,2021-01-02T14:40:24Z,1046.4435941212832,staff_h,true
Work_Item_318,Queue_1,2021-01-02T14:25:35Z,2021-01-02T14:40:24Z,1713.3483645266563,staff_b,true
Work_Item_319,Queue_1,2021-01-02T14:29:26Z,2021-01-02T14:40:24Z,1211.1726131674736,staff_g,true
Work_Item_320,Queue_1,2021-01-02T15:11:43Z,2021-01-02T15:11:43Z,1141.3504925519755,staff_h,true
Work_Item_321,Queue_1,2021-01-02T15:12:07Z,2021-01-02T15:12:07Z,1842.9503729308221,staff_a,true
Work_Item_322,Queue_1,2021-01-02T15:14:02Z,2021-01-02T15:14:02Z,1947.855077203402,staff_b,true
Work_Item_323,Queue_1,2021-01-02T15:41:28Z,2021-01-02T15:41:28Z,1716.9435333399556,staff_b,true
Work_Item_324,Queue_1,2021-01-02T16:04:51Z,2021-01-02T16:04:51Z,1399.4394438673094,staff_g,true
Work_Item_325,Queue_1,2021-01-02T16:11:39Z,2021-01-02T16:11:39Z,1158.2228930483157,staff_g,true
Work_Item_326,Queue_1,2021-01-02T16:20:36Z,2021-01-02T16:20:36Z,1045.0242949545168,staff_g,true
Work_Item_327,Queue_1,2021-01-02T16:22:11Z,2021-01-02T16:22:11Z,1230.8755329560606,staff_h,true
Work_Item_328,Queue_1,2021-01-02T16:42:57Z,2021-01-02T16:42:57Z,1383.4024085187318,staff_g,true
Work_Item_329,Queue_1,2021-01-02T16:52:48Z,2021-01-02T16:52:48Z,1235.010662251492,staff_g,true
Work_Item_330,Queue_1,2021-01-02T17:01:47Z,2021-01-02T17:01:47Z,1209.4064733711145,staff_g,true
Work_Item_331,Queue_1,2021-01-02T17:21:46Z,2021-01-02T17:21:46Z,1321.7836196675057,staff_h,true
Work_Item_332,Queue_1,2021-01-02T17:26:43Z,2021-01-02T17:26:43Z,1836.177256183955,staff_a,true
Work_Item_333,Queue_1,2021-01-02T17:34:25Z,2021-01-02T17:34:25Z,1420.637421874989,staff_a,true
Work_Item_334,Queue_1,2021-01-02T17:38:10Z,2021-01-02T17:38:10Z,1222.13988849096,staff_g,true
Work_Item_335,Queue_1,2021-01-02T18:03:14Z,2021-01-02T18:03:14Z,1985.2775048515794,staff_a,true
Work_Item_336,Queue_1,2021-01-02T18:11:15Z,2021-01-02T18:11:15Z,2025.68125782028,staff_b,true
Work_Item_337,Queue_1,2021-01-02T18:16:24Z,2021-01-02T18:16:24Z,1319.3727408302395,staff_h,true
Work_Item_338,Queue_1,2021-01-02T18:17:11Z,2021-01-02T18:17:11Z,1114.196485020736,staff_g,true
Work_Item_339,Queue_1,2021-01-02T18:31:43Z,2021-01-02T18:31:43Z,1104.9240047895369,staff_h,true
Work_Item_340,Queue_1,2021-01-02T18:38:39Z,2021-01-02T18:38:39Z,2056.5618981250427,staff_a,true
Work_Item_341,Queue_1,2021-01-02T18:41:51Z,2021-01-02T18:41:51Z,1179.9353473940857,staff_h,true
Work_Item_342,Queue_1,2021-01-02T18:42:43Z,2021-01-02T18:42:43Z,1163.0432579323233,staff_h,true
Work_Item_343,Queue_1,2021-01-02T19:05:40Z,2021-01-02T19:05:40Z,1140.20272141971,staff_h,true
Work_Item_344,Queue_1,2021-01-02T19:30:56Z,2021-01-02T19:30:56Z,1224.8468530633418,staff_h,true
Work_Item_345,Queue_1,2021-01-02T19:38:19Z,2021-01-02T19:38:19Z,1423.870082168264,staff_g,true
Work_Item_346,Queue_1,2021-01-02T20:12:38Z,2021-01-02T20:12:38Z,1342.7654420381368,staff_g,true
Work_Item_347,Queue_1,2021-01-02T20:26:08Z,2021-01-02T20:26:08Z,1642.6300868986868,staff_a,true
Work_Item_348,Queue_1,2021-01-02T20:29:51Z,2021-01-02T20:29:51Z,1774.6724939921075,staff_a,true
Work_Item_349,Queue_1,2021-01-02T20:30:40Z,2021-01-02T20:30:40Z,1724.805356082493,staff_a,true
Work_Item_350,Queue_1,2021-01-02T20:33:57Z,2021-01-02T20:33:57Z,1139.300245353908,staff_g,true
Work_Item_351,Queue_1,2021-01-02T20:46:29Z,2021-01-02T20:46:29Z,1663.3254420266032,staff_b,true
Work_Item_352,Queue_1,2021-01-02T20:56:05Z,2021-01-02T20:56:05Z,1888.313018843707,staff_a,true
Work_Item_353,Queue_1,2021-01-02T21:01:31Z,2021-01-02T21:01:31Z,1775.8362832934858,staff_b,true
Work_Item_354,Queue_1,2021-01-02T21:51:09Z,2021-01-02T21:51:09Z,1315.4612884154603,staff_g,true
Work_Item_355,Queue_1,2021-01-02T22:04:09Z,2021-01-02T22:04:09Z,1368.4386168172223,staff_h,true
Work_Item_356,Queue_1,2021-01-02T22:04:15Z,2021-01-02T22:04:15Z,1111.2483548244286,staff_h,true
Work_Item_357,Queue_1,2021-01-02T22:04:58Z,2021-01-02T22:04:58Z,1123.6858771782845,staff_g,true
Work_Item_358,Queue_1,2021-01-02T22:09:49Z,2021-01-02T22:09:49Z,1264.79450581201,staff_h,true
Work_Item_359,Queue_1,2021-01-02T22:16:27Z,2021-01-02T22:16:27Z,1285.531660858037,staff_g,true
Work_Item_360,Queue_1,2021-01-02T22:24:05Z,2021-01-02T22:24:05Z,1831.7297117281166,staff_b,true
Work_Item_361,Queue_1,2021-01-02T23:04:28Z,2021-01-02T23:04:28Z,1392.040513568455,staff_h,true
Work_Item_362,Queue_2,2021-01-01T00:08:50Z,2021-01-01T00:08:50Z,2047.8009639742843,staff_d,false
Work_Item_363,Queue_2,2021-01-01T00:09:32Z,2021-01-01T00:09:32Z,1967.3145537978314,staff_c,false
Work_Item_364,Queue_2,2021-01-01T00:40:31Z,2021-01-01T00:40:31Z,1445.9507299997051,staff_c,false
Work_Item_365,Queue_2,2021-01-01T00:52:07Z,2021-01-01T00:52:07Z,1597.5228897369811,staff_c,false
Work_Item_366,Queue_2,2021-01-01T01:19:56Z,2021-01-01T01:19:56Z,1219.69712822839,staff_i,false
Work_Item_367,Queue_2,2021-01-01T02:01:27Z,2021-01-01T02:01:27Z,1040.7531808286822,staff_i,false
Work_Item_368,Queue_2,2021-01-01T02:09:10Z,2021-01-01T02:09:10Z,1775.8046888497456,staff_d,false
Work_Item_369,Queue_2,2021-01-01T02:10:01Z,2021-01-01T02:10:01Z,1772.7695903750243,staff_d,false
Work_Item_370,Queue_2,2021-01-01T02:17:13Z,2021-01-01T02:17:13Z,1674.633059120194,staff_d,false
Work_Item_371,Queue_2,2021-01-01T02:20:54Z,2021-01-01T02:20:54Z,1253.9269493884926,staff_j,false
Work_Item_372,Queue_2,2021-01-01T02:27:16Z,2021-01-01T02:27:16Z,1142.329726335825,staff_j,false
Work_Item_373,Queue_2,2021-01-01T02:32:56Z,2021-01-01T02:32:56Z,1936.0972008697458,staff_c,false
Work_Item_374,Queue_2,2021-01-01T02:51:30Z,2021-01-01T02:51:30Z,1245.0686502298854,staff_j,false
Work_Item_375,Queue_2,2021-01-01T02:55:14Z,2021-01-01T02:55:14Z,1230.6605236454034,staff_j,false
Work_Item_376,Queue_2,2021-01-01T03:07:01Z,2021-01-01T03:07:01Z,1135.2330983976224,staff_j,false
Work_Item_377,Queue_2,2021-01-01T03:08:07Z,2021-01-01T03:08:07Z,1051.320130268749,staff_j,false
Work_Item_378,Queue_2,2021-01-01T03:13:33Z,2021-01-01T03:13:33Z,1675.2166820631307,staff_c,false
Work_Item_379,Queue_2,2021-01-01T03:17:15Z,2021-01-01T03:17:15Z,1903.9341857029117,staff_c,false
Work_Item_380,Queue_2,2021-01-01T03:20:10Z,2021-01-01T03:20:10Z,1290.3360660033707,staff_j,false
Work_Item_381,Queue_2,2021-01-01T03:36:58Z,2021-01-01T03:36:58Z,1617.7728729886094,staff_c,false
Work_Item_382,Queue_2,2021-01-01T03:38:37Z,2021-01-01T03:38:37Z,1210.0959698505662,staff_i,false
Work_Item_383,Queue_2,2021-01-01T04:00:24Z,2021-01-01T04:00:24Z,1153.708505815743,staff_j,false
Work_Item_384,Queue_2,2021-01-01T04:25:08Z,2021-01-01T04:25:08Z,1868.607464991709,staff_c,false
Work_Item_385,Queue_2,2021-01-01T04:32:07Z,2021-01-01T04:32:07Z,1099.8209868049496,staff_j,false
Work_Item_386,Queue_2,2021-01-01T04:54:36Z,2021-01-01T04:54:36Z,2116.3536921206373,staff_d,false
Work_Item_387,Queue_2,2021-01-01T05:00:31Z,2021-01-01T05:00:31Z,1934.5266220754615,staff_d,false
Work_Item_388,Queue_2,2021-01-01T05:07:33Z,2021-01-01T05:07:33Z,1340.9173162074421,staff_j,false
Work_Item_389,Queue_2,2021-01-01T05:08:00Z,2021-01-01T05:08:00Z,1013.7562608021632,staff_i,false
Work_Item_390,Queue_2,2021-01-01T05:10:10Z,2021-01-01T05:10:10Z,2023.6425792439738,staff_c,false
Work_Item_391,Queue_2,2021-01-01T05:27:32Z,2021-01-01T05:27:32Z,1773.299918476585,staff_d,false
Work_Item_392,Queue_2,2021-01-01T05:32:10Z,2021-01-01T05:32:10Z,1624.105354727784,staff_d,false
Work_Item_393,Queue_2,2021-01-01T05:34:04Z,2021-01-01T05:34:04Z,1397.1402097448135,staff_j,false
Work_Item_394,Queue_2,2021-01-01T05:38:14Z,2021-01-01T05:38:14Z,1231.4904950964371,staff_j,false
Work_Item_395,Queue_2,2021-01-01T06:02:52Z,2021-01-01T06:02:52Z,1270.506166075243,staff_j,false
Work_Item_396,Queue_2,2021-01-01T06:06:20Z,2021-01-01T06:06:20Z,1803.1301425985032,staff_d,false
Work_Item_397,Queue_2,2021-01-01T06:33:50Z,2021-01-01T06:33:50Z,1693.528690630937,staff_c,false
Work_Item_398,Queue_2,2021-01-01T06:42:28Z,2021-01-01T06:42:28Z,1246.3965796888772,staff_i,false
Work_Item_399,Queue_2,2021-01-01T06:52:05Z,2021-01-01T06:52:05Z,2062.333490357938,staff_c,false
Work_Item_400,Queue_2,2021-01-01T06:56:29Z,2021-01-01T06:56:29Z,1182.001539352425,staff_j,false
Work_Item_401,Queue_2,2021-01-01T07:32:55Z,2021-01-01T07:32:55Z,1767.7963745821728,staff_c,false
Work_Item_402,Queue_2,2021-01-01T07:33:03Z,2021-01-01T07:33:03Z,1650.485838343517,staff_d,false
Work_Item_403,Queue_2,2021-01-01T07:55:12Z,2021-01-01T07:55:12Z,889.8797848332027,staff_i,false
Work_Item_404,Queue_2,2021-01-01T08:00:52Z,2021-01-01T08:00:52Z,1550.0203363131764,staff_c,false
Work_Item_405,Queue_2,2021-01-01T08:08:36Z,2021-01-01T08:08:36Z,1150.0083660686428,staff_i,false
Work_Item_406,Queue_2,2021-01-01T08:17:42Z,2021-01-01T08:17:42Z,1172.4590973450788,staff_i,false
Work_Item_407,Queue_2,2021-01-01T08:19:48Z,2021-01-01T08:19:48Z,1482.0554700078646,staff_i,false
Work_Item_408,Queue_2,2021-01-01T08:35:59Z,2021-01-01T08:35:59Z,1351.9201834398466,staff_j,false
Work_Item_409,Queue_2,2021-01-01T08:50:02Z,2021-01-01T08:50:02Z,1905.6633623502403,staff_c,false
Work_Item_410,Queue_2,2021-01-01T08:55:00Z,2021-01-01T08:55:00Z,1051.0169494726847,staff_j,false
Work_Item_411,Queue_2,2021-01-01T08:56:09Z,2021-01-01T08:56:09Z,1274.4321145469023,staff_j,false
Work_Item_412,Queue_2,2021-01-01T08:58:07Z,2021-01-01T08:58:07Z,1149.750006903068,staff_j,false
Work_Item_413,Queue_2,2021-01-01T09:05:28Z,2021-01-01T09:05:28Z,1047.4261310411764,staff_i,false
Work_Item_414,Queue_2,2021-01-01T09:10:01Z,2021-01-01T09:10:01Z,1352.5060843258864,staff_j,false
Work_Item_415,Queue_2,2021-01-01T09:44:55Z,2021-01-01T09:44:55Z,1736.009859634416,staff_c,false
Work_Item_416,Queue_2,2021-01-01T09:49:53Z,2021-01-01T09:49:53Z,1180.9776298022318,staff_j,false
Work_Item_417,Queue_2,2021-01-01T09:52:55Z,2021-01-01T09:52:55Z,1655.9628115969415,staff_c,false
Work_Item_418,Queue_2,2021-01-01T10:05:07Z,2021-01-01T10:05:07Z,1379.5998172141155,staff_j,false
Work_Item_419,Queue_2,2021-01-01T10:12:13Z,2021-01-01T10:12:13Z,1839.1318818334144,staff_d,false
Work_Item_420,Queue_2,2021-01-01T10:17:44Z,2021-01-01T10:17:44Z,970.0038476521966,staff_j,false
Work_Item_421,Queue_2,2021-01-01T10:20:04Z,2021-01-01T10:20:04Z,1317.2541636738488,staff_j,false
Work_Item_422,Queue_2,2021-01-01T10:30:11Z,2021-01-01T10:30:11Z,1343.3018630622184,staff_i,false
Work_Item_423,Queue_2,2021-01-01T10:41:09Z,2021-01-01T10:41:09Z,1954.182713245383,staff_c,false
Work_Item_424,Queue_2,2021-01-01T11:11:22Z,2021-01-01T11:11:22Z,1807.8913983055745,staff_d,false
Work_Item_425,Queue_2,2021-01-01T11:42:10Z,2021-01-01T11:42:10Z,1296.7720766463767,staff_d,false
Work_Item_426,Queue_2,2021-01-01T11:53:44Z,2021-01-01T11:53:44Z,1153.1134175363272,staff_j,false
Work_Item_427,Queue_2,2021-01-01T11:58:57Z,2021-01-01T11:58:57Z,1181.1953628489532,staff_l,false
Work_Item_428,Queue_2,2021-01-01T12:00:57Z,2021-01-01T12:00:57Z,1838.4335332520752,staff_c,false
Work_Item_429,Queue_2,2021-01-01T12:13:49Z,2021-01-01T12:13:49Z,1782.7724172911687,staff_d,false
Work_Item_430,Queue_2,2021-01-01T12:29:39Z,2021-01-01T12:29:39Z,2152.577475288857,staff_c,false
Work_Item_431,Queue_2,2021-01-01T12:35:19Z,2021-01-01T12:35:19Z,1160.4820895647772,staff_j,false
Work_Item_432,Queue_2,2021-01-01T12:38:01Z,2021-01-01T12:38:01Z,1067.3721553076243,staff_k,false
Work_Item_433,Queue_2,2021-01-01T12:50:20Z,2021-01-01T12:50:20Z,1186.2341393714887,staff_j,false
Work_Item_434,Queue_2,2021-01-01T13:49:40Z,2021-01-01T13:49:40Z,1851.9083436486085,staff_c,false
Work_Item_435,Queue_2,2021-01-01T14:03:12Z,2021-01-01T14:03:12Z,1858.192346486881,staff_d,false
Work_Item_436,Queue_2,2021-01-01T14:14:35Z,2021-01-01T14:14:35Z,1824.2441626637878,staff_d,false
Work_Item_437,Queue_2,2021-01-01T15:03:35Z,2021-01-01T15:03:35Z,1185.6072186676793,staff_j,false
Work_Item_438,Queue_2,2021-01-01T15:39:32Z,2021-01-01T15:39:32Z,1176.9023981829796,staff_j,false
Work_Item_439,Queue_2,2021-01-01T16:02:00Z,2021-01-01T16:02:00Z,1845.6912094159547,staff_d,false
Work_Item_440,Queue_2,2021-01-01T16:14:10Z,2021-01-01T16:14:10Z,1689.9977015022405,staff_c,false
Work_Item_441,Queue_2,2021-01-01T16:31:03Z,2021-01-01T16:31:03Z,1814.2249490716292,staff_c,false
Work_Item_442,Queue_2,2021-01-01T16:35:21Z,2021-01-01T16:35:21Z,1798.2000525319934,staff_c,false
Work_Item_443,Queue_2,2021-01-01T16:49:06Z,2021-01-01T16:49:06Z,1572.2908176532276,staff_d,false
Work_Item_444,Queue_2,2021-01-01T16:58:37Z,2021-01-01T16:58:37Z,1476.376092457686,staff_c,false
Work_Item_445,Queue_2,2021-01-01T17:08:30Z,2021-01-01T17:08:30Z,1772.332706974824,staff_c,false
Work_Item_446,Queue_2,2021-01-01T17:13:54Z,2021-01-01T17:13:54Z,1510.2164533113043,staff_c,false
Work_Item_447,Queue_2,2021-01-01T17:17:06Z,2021-01-01T17:17:06Z,1085.3698677163554,staff_i,false
Work_Item_448,Queue_2,2021-01-01T17:17:13Z,2021-01-01T17:17:13Z,1212.0540146969886,staff_i,false
Work_Item_449,Queue_2,2021-01-01T17:20:01Z,2021-01-01T17:20:01Z,1239.2753609237557,staff_j,false
Work_Item_450,Queue_2,2021-01-01T17:34:11Z,2021-01-01T17:34:11Z,1567.6972804403788,staff_c,false
Work_Item_451,Queue_2,2021-01-01T17:36:53Z,2021-01-01T17:36:53Z,1727.3580923920458,staff_d,false
Work_Item_452,Queue_2,2021-01-01T17:49:24Z,2021-01-01T17:49:24Z,1895.350972347225,staff_c,false
Work_Item_453,Queue_2,2021-01-01T17:54:48Z,2021-01-01T17:54:48Z,1730.442150278404,staff_d,false
Work_Item_454,Queue_2,2021-01-01T18:00:23Z,2021-01-01T18:00:23Z,1174.1176016223,staff_j,false
Work_Item_455,Queue_2,2021-01-01T18:06:19Z,2021-01-01T18:06:19Z,1779.2492310919993,staff_c,false
Work_Item_456,Queue_2,2021-01-01T18:08:04Z,2021-01-01T18:08:04Z,1883.8704459399114,staff_d,false
Work_Item_457,Queue_2,2021-01-01T18:10:47Z,2021-01-01T18:10:47Z,1462.7687940961582,staff_d,false
Work_Item_458,Queue_2,2021-01-01T18:45:52Z,2021-01-01T18:45:52Z,1080.5035495783493,staff_j,false
Work_Item_459,Queue_2,2021-01-01T19:09:39Z,2021-01-01T19:09:39Z,1845.7066021156397,staff_c,false
Work_Item_460,Queue_2,2021-01-01T19:10:58Z,2021-01-01T19:10:58Z,1095.2903124841566,staff_j,false
Work_Item_461,Queue_2,2021-01-01T19:14:17Z,2021-01-01T19:14:17Z,2129.8677226652126,staff_d,false
Work_Item_462,Queue_2,2021-01-01T19:23:37Z,2021-01-01T19:23:37Z,1136.9020165301104,staff_j,false
Work_Item_463,Queue_2,2021-01-01T20:01:04Z,2021-01-01T20:01:04Z,1800.4053273325726,staff_d,false
Work_Item_464,Queue_2,2021-01-01T20:01:12Z,2021-01-01T20:01:12Z,1129.770728040632,staff_j,false
Work_Item_465,Queue_2,2021-01-01T20:02:34Z,2021-01-01T20:02:34Z,1101.5352512295483,staff_i,false
Work_Item_466,Queue_2,2021-01-01T20:15:02Z,2021-01-01T20:15:02Z,1679.4855101769501,staff_d,false
